Circular ID,Subject,Date,Label
23054.0,GRB 180728A: Swift-BAT refined analysis,2018-07-29 16:17:30,High Energy Observations
23055.0,GRB 180728A: VLT/X-shooter redshift of a nearby energetic GRB,2018-07-29 18:23:26,Optical Observations
23056.0,IPN Triangulation of GRB 180728B (short),2018-07-29 19:48:50,High Energy Observations
23057.0,GRB 180728B: Fermi GBM detection,2018-07-30 03:29:50,High Energy Observations
23058.0,GRB 180703B: CALET CAL gamma-ray analysis,2018-07-30 09:44:28,High Energy Observations
23059.0,GRB 180715A: CALET CAL gamma-ray analysis,2018-07-30 09:50:27,High Energy Observations
23060.0,Konus-Wind observation of GRB 180728B,2018-07-30 12:14:01,High Energy Observations
23061.0,Konus-Wind observation of the bright nearby GRB 180728A,2018-07-30 12:21:03,High Energy Observations
23062.0,GRB 180727A: Swift/UVOT Upper Limits,2018-07-30 18:03:24,Optical Observations
23063.0,GRB 180701A/MAXI J2119-045: CALET Gamma-Ray Burst Monitor data search,2018-07-31 03:04:31,High Energy Observations
23064.0,GRB 180728A: Swift/UVOT Detection,2018-07-31 03:04:49,High Energy Observations
23065.0,GRB 180728B: MASTER optical observations short GRB IPN error box,2018-07-31 06:56:36,Optical Observations
23066.0,"GRB 180728A: A long GRB of the X-ray flash (XRF) subclass, expecting supernova appearance",2018-07-31 10:29:39,High Energy Observations
23067.0,GRB 180728A: No evidence of SN in early VLT/X-shooter spectra,2018-07-31 12:46:56,Optical Observations
23068.0,Fermi GBM trigger 554730582/180731493 is not a GRB,2018-07-31 14:38:42,High Energy Observations
23069.0,GRB 180728B: GOTO optical search over IPN region,2018-07-31 21:56:14,Optical Observations
23070.0,FRB 180725A: MASTER optical observations of the Fast Radio Burst error box,2018-08-01 14:51:47,Radio Observations
23071.0,Fermi Trigger 554765006: MASTER optical inspection,2018-08-01 15:18:58,Optical Observations
23072.0,GRB 180727A: Swift/BAT spectral lag result,2018-08-03 04:01:20,High Energy Observations
23073.0,GMRT radio detection of GRB 180720B,2018-08-03 09:23:31,Radio Observations
23074.0,GRB 180805A: Swift detection of a burst,2018-08-05 09:23:39,High Energy Observations
23075.0,GRB 180805A: Enhanced Swift-XRT position,2018-08-05 12:09:32,High Energy Observations
23076.0,GRB 180805B: Swift detection of a burst,2018-08-05 13:18:15,High Energy Observations
23077.0,GRB 180805B: Enhanced Swift-XRT position,2018-08-05 16:08:45,High Energy Observations
23078.0,GRB 180805B: Fermi GBM detection,2018-08-05 22:07:27,High Energy Observations
23080.0,GRB 180805B: Swift/UVOT Upper Limits,2018-08-05 22:12:32,Optical Observations
23081.0,GRB 180805A: Swift-BAT refined analysis,2018-08-06 01:48:56,High Energy Observations
23082.0,GRB 180805B: Swift-BAT refined analysis (short GRB with extended emission),2018-08-06 02:00:36,High Energy Observations
23083.0,GRB 180805B: Swift-XRT refined Analysis,2018-08-06 02:03:06,High Energy Observations
23084.0,GRB 180805A: Swift-XRT refined Analysis,2018-08-06 09:25:04,High Energy Observations
23085.0,GRB 180805B: MASTER optical late inspection short GRB with extended emission,2018-08-06 10:52:37,Optical Observations
23086.0,GRB 180805B: VLT optical and near-infrared observations,2018-08-06 13:01:16,Optical Observations
23087.0,GRB 180805B: GOTO optical limits,2018-08-06 14:26:16,Optical Observations
23088.0,GRB 180805B: 1.5m OSN I-band observation,2018-08-06 15:06:38,Optical Observations
23089.0,GRB 180805B: COATLI Optical Observations,2018-08-06 17:18:16,Optical Observations
23090.0,GRB 180805B: ESO/NTT optical observations,2018-08-06 20:36:48,Optical Observations
23091.0,GRB 180806.94: MASTER possible OT detection in Fermi GMB trigger 555287944 error box,2018-08-07 10:01:59,Optical Observations
23092.0,GRB 180806.94: COATLI Detection of MASTER OT J004613.05+242014.1 and Confirmation of Fading,2018-08-07 12:11:36,Optical Observations
23093.0,GRB 180806A: Swift ToO observations,2018-08-07 14:37:16,High Energy Observations
23094.0,GRB 180806A/180806.94: Refined COATLI Photometry of MASTER OT J004613.05+242014.1,2018-08-07 16:02:35,Optical Observations
23095.0,GRB 180806A: Fermi GBM detection,2018-08-07 17:35:57,High Energy Observations
23096.0,GRB 180806A/180806.98: RATIR Optical Observations of MASTER OT J004613.05+242014.1,2018-08-07 17:52:13,Optical Observations
23097.0,GRB 180806A: Swift-XRT afterglow detection,2018-08-07 22:15:00,High Energy Observations
23098.0,GRB 180806A: NOT optical observations,2018-08-08 02:13:55,Optical Observations
23099.0,GRB 180723A: AstroSat CZTI detection,2018-08-08 07:57:10,High Energy Observations
23100.0,GRB 180724A: AstroSat CZTI detection,2018-08-08 08:29:11,High Energy Observations
23101.0,GRB180806A: correction to Circular 23097,2018-08-08 21:30:10,High Energy Observations
23102.0,GRB 180728A: AstroSat CZTI detection,2018-08-09 11:23:16,High Energy Observations
23103.0,GRB 180809A: MAXI/GSC detection,2018-08-09 12:32:01,High Energy Observations
23104.0,GRB 180809A: Tiled Swift observations,2018-08-09 15:34:24,High Energy Observations
23105.0,GRB 180809B: Swift detection of a burst with an optical afterglow,2018-08-09 20:40:30,Optical Observations
23106.0,GRB 180809A: Swift-XRT afterglow detection,2018-08-09 20:48:31,High Energy Observations
23107.0,GRB 180809A: iTelescope optical limit,2018-08-09 21:38:39,Optical Observations
23108.0,GRB 180805B: Teide LCO optical observations,2018-08-09 22:48:10,Optical Observations
23109.0,GRB180809B: MASTER OT observation,2018-08-10 00:26:43,Optical Observations
23110.0,GRB 180809B: RATIR Optical Observations and Confirmation of Rapid Fading,2018-08-10 07:17:19,Optical Observations
23111.0,GRB 180809B: GROND Detection of the NIR Afterglow,2018-08-10 07:19:10,Optical Observations
23112.0,GRB 180809B: LCO Sutherland observations,2018-08-10 08:59:56,Optical Observations
23113.0,GRB180809B: MASTER  Triple Independent Automatic OT Detection,2018-08-10 09:07:16,Optical Observations
23114.0,GRB 180809B: VLT optical upper limits,2018-08-10 10:18:56,Optical Observations
23115.0,Swift Trigger 852625: a possible GRB,2018-08-10 10:32:49,High Energy Observations
23116.0,GRB 180809B: CALET Gamma-Ray Burst Monitor detection,2018-08-10 12:21:10,High Energy Observations
23117.0,GRB 180809A: CALET Gamma-Ray Burst Monitor detection,2018-08-10 12:55:19,High Energy Observations
23118.0,GRB 180809A: Fermi GBM observation,2018-08-10 13:00:48,High Energy Observations
23119.0,Konus-Wind observation of GRB 180806A,2018-08-10 15:33:07,High Energy Observations
23120.0,GRB 180809B: Swift/UVOT Detection,2018-08-10 16:29:24,Optical Observations
23121.0,Swift Trigger 852625: Swift/BAT/XRT/UVOT observations,2018-08-10 17:52:21,High Energy Observations
23122.0,GRB 180806A: AstroSat CZTI detection,2018-08-10 17:58:28,High Energy Observations
23123.0,"GRB 180809B, Swift-BAT refined analysis",2018-08-10 18:20:37,High Energy Observations
23124.0,GRB 180809B: CrAO optical observations,2018-08-10 19:50:36,Optical Observations
23125.0,GRB 180809B: Swift-XRT refined Analysis,2018-08-10 20:40:03,High Energy Observations
23126.0,MASTER: OT detection during two Fermi GBM triggers (555263883 and 555263883)  error boxes  inspection in 22.5 mag SDSS galaxy direction,2018-08-11 08:07:27,Optical Observations
23127.0,GRB180809B TUG T60 observations,2018-08-11 11:25:53,Optical Observations
23128.0,Konus-Wind observation of GRB 180809B,2018-08-11 16:06:36,High Energy Observations
23129.0,GRB 180812A: Swift detection of a burst,2018-08-12 08:37:38,High Energy Observations
23130.0,GRB 180812A: BOOTES-5/JGT optical afterglow detection,2018-08-12 09:52:43,Optical Observations
23131.0,GRB 180812A: Enhanced Swift-XRT position,2018-08-12 12:30:57,High Energy Observations
23132.0,GRB 180812A: COATLI Detection and Light Curve,2018-08-12 12:52:06,Optical Observations
23133.0,GRB 180809B: ePESSTO NTT NIR observations,2018-08-12 14:02:05,High Energy Observations
23134.0,GRB 180812A: Swift-XRT refined Analysis,2018-08-12 17:18:20,High Energy Observations
23135.0,GRB 180812A: Fermi GBM detection,2018-08-12 20:52:06,High Energy Observations
23136.0,GRB 180812A: Swift-BAT refined analysis,2018-08-12 21:19:33,High Energy Observations
23137.0,Chandra X-ray observations of GW170817 at 1 year post-merger: increasingly rapid fading,2018-08-13 01:52:40,Optical Observations
23138.0,GRB 180812A: Swift/UVOT Detection,2018-08-13 18:24:45,High Energy Observations
23139.0,LIGO/Virgo GW170817: A steep decline in the radio light curve and prediction for the X-rays,2018-08-13 18:38:03,Radio Observations
23140.0,Correction: Chandra X-ray observations of GW170817 at 1 year post-merger: increasingly rapid fading,2018-08-14 15:42:03,High Energy Observations
23141.0,GRB 180809A: further Swift/XRT observations,2018-08-15 14:06:39,High Energy Observations
23142.0,GRB 180728A: discovery of the associated supernova,2018-08-15 15:28:06,High Energy Observations
23143.0,GRB 180728A: MASTER early polarization and 19 days monitoring,2018-08-16 20:33:39,Optical Observations
23144.0,GRB 180809B: AstroSat CZTI detection,2018-08-17 11:29:28,High Energy Observations
23145.0,Swift Trigger 853790 is probably not an astrophysical source,2018-08-17 21:16:48,High Energy Observations
23146.0,GRB 180818A: Swift detection of a burst,2018-08-18 03:25:43,High Energy Observations
23147.0,GRB 180818A: Enhanced Swift-XRT position,2018-08-18 05:32:00,High Energy Observations
23148.0,GRB 180818A: Swift-XRT refined Analysis,2018-08-18 09:38:04,High Energy Observations
23149.0,GRB 180818B: Swift detection of a burst,2018-08-18 12:44:59,High Energy Observations
23150.0,GRB 180818A: Swift/UVOT Upper Limits,2018-08-18 14:15:56,Optical Observations
23151.0,GRB 180818B: Enhanced Swift-XRT position,2018-08-18 15:50:51,High Energy Observations
23152.0,GRB 180818B: Swift/UVOT Upper Limits,2018-08-18 18:08:33,Optical Observations
23153.0,GRB 180818B: Fermi GBM observations,2018-08-18 23:14:07,High Energy Observations
23154.0,GRB 180818A: Swift-BAT refined analysis,2018-08-19 01:00:13,High Energy Observations
23155.0,GRB 180818B: Swift-BAT refined analysis,2018-08-19 01:00:33,High Energy Observations
23156.0,GRB 180818B: Swift-XRT refined Analysis,2018-08-19 05:11:20,High Energy Observations
23157.0,GRB180806A: confirmation of the X-ray afterglow,2018-08-19 22:26:22,Optical Observations
23158.0,GRB 180821A: Swift detection of a burst,2018-08-21 16:53:28,Optical Observations
23159.0,GRB 180821A: BOOTES-3/YA optical observations,2018-08-21 19:09:08,Optical Observations
23160.0,GRB 180821A: iTelescope optical afterglow detection,2018-08-21 19:26:09,Optical Observations
23161.0,GRB 180818B: 1.5m OSN optical afterglow candidate,2018-08-21 21:58:52,Optical Observations
23162.0,GRB 180821A: Enhanced Swift-XRT position,2018-08-21 22:55:23,High Energy Observations
23163.0,GRB 180821A: LCO Siding Springs observations,2018-08-22 06:59:47,Optical Observations
23164.0,GRB 180821A: Swift-XRT refined Analysis,2018-08-22 08:10:45,High Energy Observations
23165.0,GRB 180821A: iTelescope counterpart is not the afterglow,2018-08-22 10:06:54,Optical Observations
23166.0,GRB 180821A: Swift-BAT refined analysis,2018-08-22 13:15:43,High Energy Observations
23167.0,GRB 180821A: Swift/UVOT Upper Limits,2018-08-22 16:24:33,Optical Observations
23168.0,GRB 180821A: VLT observations,2018-08-23 16:22:15,Optical Observations
23169.0,GRB 180823A: Swift detection of a burst,2018-08-23 19:31:39,High Energy Observations
23170.0,GRB 180823A: Enhanced Swift-XRT position,2018-08-24 00:43:22,High Energy Observations
23171.0,GRB 180823A: Swift-XRT refined Analysis,2018-08-24 13:43:15,High Energy Observations
23172.0,GRB 180823A: RATIR Optical and NIR Observations,2018-08-24 14:46:19,Optical Observations
23173.0,GRB 180823A: Swift/UVOT Upper Limits,2018-08-24 16:26:22,Optical Observations
23174.0,IPN Triangulation of GRB 180824A (short),2018-08-25 16:37:39,High Energy Observations
23175.0,"GRB 180823A, Swift-BAT refined analysis",2018-08-25 20:56:53,High Energy Observations
23176.0,GRB 180824A: MASTER inspection IPN short GRB error box,2018-08-26 07:28:28,Optical Observations
23177.0,GRB 180818B: TSHAO optical upper limit,2018-08-26 16:17:39,Optical Observations
23178.0,Fermi GBM trigger 557008382/180826856 is not a GRB,2018-08-26 21:38:15,High Energy Observations
23179.0,Fermi GBM trigger 557014342/180826925 is not a GRB,2018-08-26 23:30:38,High Energy Observations
23180.0,Konus-Wind observation of GRB 180824A,2018-08-27 14:57:16,High Energy Observations
23181.0,GRB 180728A: classification of the associated SN 2018fip,2018-08-27 23:18:21,High Energy Observations
23182.0,GRB 180828A: Swift detection of a GRB or possible Galactic Transient Swift J1754.9-2548,2018-08-28 19:27:00,High Energy Observations
23183.0,GRB 180828A: Fermi GBM observation,2018-08-29 04:19:38,High Energy Observations
23184.0,GRB 180828A / Swift J1754.9-2548: Enhanced Swift-XRT position,2018-08-29 07:03:44,High Energy Observations
23185.0,GRB 180828A: Swift-XRT refined Analysis,2018-08-29 07:33:58,High Energy Observations
23186.0,GRB 180829A/MAXI J0406-019: MAXI/GSC detection,2018-08-29 08:06:22,High Energy Observations
23187.0,GRB 180829A: Tiled Swift observations,2018-08-29 15:49:14,High Energy Observations
23188.0,GRB 180828A: Swift-BAT refined analysis,2018-08-29 16:00:35,High Energy Observations
23189.0,GRB 180828A: RATIR Optical and NIR Observations,2018-08-29 16:14:03,Optical Observations
23190.0,GRB 180828A: Swift/UVOT Upper Limits,2018-08-29 17:21:47,Optical Observations
23191.0,GRB 180828A: AstroSat CZTI detection,2018-08-29 21:32:04,High Energy Observations
23192.0,GRB 180829A: Swift-XRT observations,2018-08-30 08:10:55,High Energy Observations
23193.0,Konus-Wind observation of GRB 180828A,2018-08-30 20:51:39,High Energy Observations
23194.0,GRB 180904A: Swift detection of a burst,2018-09-04 21:42:57,High Energy Observations
23195.0,"GRB 180904A: NOT optical observations, candidate host galaxy",2018-09-04 23:04:27,Optical Observations
23196.0,GRB 180904A: Enhanced Swift-XRT position,2018-09-04 23:19:01,High Energy Observations
23197.0,GRB 180904A: OSN observations,2018-09-05 00:16:23,Optical Observations
23198.0,GRB 180904A: SAO RAS optical observations,2018-09-05 00:46:37,Optical Observations
23199.0,GRB 180904A: LT early observations,2018-09-05 09:57:11,Optical Observations
23200.0,GRB 180904A: Swift-XRT refined Analysis,2018-09-05 13:04:23,High Energy Observations
23201.0,GRB 180905A: Swift detection of a burst,2018-09-05 14:07:32,High Energy Observations
23202.0,Fermi GBM trigger 557852757/180905629 is not a GRB,2018-09-05 15:27:43,High Energy Observations
23203.0,GRB 180904A: Swift-BAT refined analysis,2018-09-05 15:28:50,High Energy Observations
23204.0,GRB 180904A: RATIR Optical and NIR Observations,2018-09-05 15:49:17,Optical Observations
23205.0,GRB 180904A: Swift/UVOT Upper Limits,2018-09-05 15:58:34,Optical Observations
23206.0,GRB 180904A: AbAO optical upper limit,2018-09-05 16:18:22,Optical Observations
23207.0,GRB 180905A: Enhanced Swift-XRT position,2018-09-05 18:09:33,High Energy Observations
23208.0,GRB 180905A: BOOTES-3/YA optical observations,2018-09-05 20:41:11,Optical Observations
23209.0,GRB 180904A: BOOTES-2/TELMA early observations,2018-09-05 22:11:32,Optical Observations
23210.0,GRB 180905A: Swift-XRT refined Analysis,2018-09-06 02:40:59,High Energy Observations
23211.0,GRB 180905A: MITSuME Akeno optical upper limits,2018-09-06 05:53:52,Optical Observations
23212.0,GRB 180905A: RATIR Optical and NIR Observations,2018-09-06 13:30:04,Optical Observations
23213.0,"GRB 180905A, Swift-BAT refined analysis",2018-09-06 16:12:08,High Energy Observations
23214.0,IceCube-180908A - IceCube observation of a high-energy neutrino candidate event,2018-09-09 02:49:16,Neutrinos
23215.0,GRB 180905A: Swift/UVOT Upper Limits,2018-09-09 19:37:38,Optical Observations
23216.0,GRB 180718A: 15 GHz upper limits from the AMI Short GRB Program,2018-09-10 06:44:13,Radio Observations
23217.0,GRB 180715A: 15 GHz upper limits from the AMI Short GRB Program,2018-09-10 06:54:19,Radio Observations
23218.0,Search for counterpart to IceCube-180908A with ANTARES,2018-09-10 07:38:51,Neutrinos
23219.0,IceCube-180908A: HAWC follow-up,2018-09-11 00:51:53,High Energy Observations
23220.0,Search for counterparts to IceCube-180908A with IceCube,2018-09-11 02:30:37,Neutrinos
23221.0,INTEGRAL observation of IceCube-180908A,2018-09-11 06:17:41,Neutrinos
23222.0,Fermi-LAT Gamma-ray Observations of IceCube-180908A,2018-09-11 19:51:42,Neutrinos
23224.0,IceCube-180908A: CALET Gamma-Ray Burst Monitor upper limits,2018-09-13 12:59:09,Neutrinos
23225.0,GRB 180914A: Fermi-LAT detection,2018-09-14 19:27:09,High Energy Observations
23226.0,GRB 180914B: AGILE/MCAL detection of a burst,2018-09-14 22:37:55,High Energy Observations
23227.0,GRB 180914A: Fermi GBM detection,2018-09-14 23:47:15,High Energy Observations
23228.0,GRB 180914A: Tiled Swift observations,2018-09-14 23:48:16,High Energy Observations
23229.0,GRB 180914A: Swift-XRT observations,2018-09-15 07:59:26,High Energy Observations
