Circular ID,Subject,Date,Label
15954.0,GRB 140311A: Optical follow-up observation with Kottamia 188cm telescope,2014-03-12 00:41:43,Not Gravitational Wave
15955.0,GRB 140311B: TAROT Calern observatory optical observations,2014-03-12 00:42:49,Not Gravitational Wave
15956.0,GRB 140311A: Nanshan afterglow decay,2014-03-12 00:51:27,Not Gravitational Wave
15957.0,GRB 140311A: Recalibration of photometry of OT detected with Kottamia 188cm telescope,2014-03-12 01:06:41,Not Gravitational Wave
15958.0,GRB 140311B: Enhanced Swift-XRT position,2014-03-12 02:30:17,Not Gravitational Wave
15959.0,GRB 140311A: Enhanced Swift-XRT position,2014-03-12 09:56:51,Not Gravitational Wave
15960.0,GRB 140311B: final MASTER OT light curve,2014-03-12 10:53:33,Not Gravitational Wave
15961.0,GRB 140311A: Gemini-South redshift,2014-03-12 11:51:40,Not Gravitational Wave
15962.0,GRB 140311A: Swift-BAT refined analysis,2014-03-12 12:37:56,Not Gravitational Wave
15963.0,GRB 140311B: Swift-XRT refined Analysis,2014-03-12 13:20:17,Not Gravitational Wave
15964.0,GRB 140311A: NOT redshift confirmation,2014-03-12 13:37:59,Not Gravitational Wave
15965.0,GRB 140302A: GROND confirmation of the afterglow,2014-03-12 14:08:14,Not Gravitational Wave
15966.0,GRB 140311A: Gemini-North redshift,2014-03-12 16:33:51,Not Gravitational Wave
15967.0,GRO J1744-28: Fermi GBM observation,2014-03-12 16:49:47,Not Gravitational Wave
15968.0,GRB 140311A: Swift-XRT refined Analysis,2014-03-12 17:02:28,Not Gravitational Wave
15969.0,GRB 140311A: Bassano Bresciano Observatory optical upper limit,2014-03-12 17:12:37,Not Gravitational Wave
15970.0,GRB 140311B: RATIR Optical and NIR Observations,2014-03-12 17:17:37,Not Gravitational Wave
15971.0,Fermi416242156: possible iPTF counterpart,2014-03-12 18:50:02,Not Gravitational Wave
15972.0,GRB 140311B: Swift/UVOT Upper Limits,2014-03-12 19:26:59,Not Gravitational Wave
15973.0,GRB 140311A: Swift/UVOT Upper Limits,2014-03-12 19:27:01,Not Gravitational Wave
15974.0,GRB 140311A: Kottamia I-band observation,2014-03-12 19:43:56,Not Gravitational Wave
15975.0,GRB 140311B: Fermi GBM Detection,2014-03-12 20:40:40,Not Gravitational Wave
15976.0,GRB 140311A: Montarrenti Observatory optical upper limit,2014-03-12 22:20:45,Not Gravitational Wave
15977.0,GRB 140311C: Fermi GBM Detection,2014-03-12 22:28:45,Not Gravitational Wave
15978.0,GRB 140311A: RATIR Optical and NIR Detection,2014-03-13 00:11:31,Not Gravitational Wave
15979.0,GRB 140311B: Swift-BAT refined analysis,2014-03-13 03:07:06,Not Gravitational Wave
15980.0,GRB 140311A: further NOT observations,2014-03-13 10:30:24,Not Gravitational Wave
15981.0,"GRB 140311C: MASTER before, during and after trigger optical observations",2014-03-13 15:55:07,Not Gravitational Wave
15982.0,GRB 140311C: Swift-XRT and UVOT observations,2014-03-13 18:05:25,Not Gravitational Wave
15983.0,GRB 140311C: MASTER optical observations,2014-03-14 15:01:38,Not Gravitational Wave
15984.0,GRB140308A: Suzaku WAM observation of the prompt emission,2014-03-15 08:46:38,Not Gravitational Wave
15985.0,GRB 140311A: VLA Detection,2014-03-16 03:24:52,Not Gravitational Wave
15986.0,GRB 140318A: Swift detection of a burst,2014-03-18 00:35:21,Not Gravitational Wave
15987.0,GRB 140318A: NOT detection of the afterglow,2014-03-18 02:04:47,Not Gravitational Wave
15988.0,GRB 140318A: WHT spectroscopy,2014-03-18 04:25:02,Not Gravitational Wave
15989.0,GRB140318A: Discovery Channel Telescope Optical Detection,2014-03-18 06:55:48,Not Gravitational Wave
15990.0,GRB 140318A: RATIR Optical and NIR Detections,2014-03-18 08:32:11,Not Gravitational Wave
15991.0,GRB 140318A: Enhanced Swift-XRT position,2014-03-18 08:51:12,Not Gravitational Wave
15992.0,GRB 140318A: Liverpool Telescope optical observations,2014-03-18 09:01:24,Not Gravitational Wave
15993.0,GRB 140318A: Swift-XRT refined Analysis,2014-03-18 19:35:04,Not Gravitational Wave
15994.0,GRB 140311A: Mondy optical limits,2014-03-18 20:40:18,Not Gravitational Wave
15995.0,GRB 140311B: Mondy optical limit,2014-03-18 20:45:27,Not Gravitational Wave
15996.0,GRB 140318A: Swift-BAT refined analysis,2014-03-18 23:58:07,Not Gravitational Wave
15997.0,GRB 140318A: Swift/UVOT Upper Limits,2014-03-19 14:07:38,Not Gravitational Wave
15998.0,GRB 140318A: Mondy optical limit,2014-03-19 15:00:05,Not Gravitational Wave
15999.0,GRB 140318A: Continued RATIR Optical and NIR Observations,2014-03-19 21:38:45,Not Gravitational Wave
16000.0,GRB 140320A: Swift detection of a burst,2014-03-20 02:42:04,Not Gravitational Wave
16001.0,GRB 140320A: Fermi GBM observations suggest a short GRB,2014-03-20 04:55:01,Not Gravitational Wave
16002.0,Swift Trigger 592558 is not an astrophysical source,2014-03-20 06:43:54,Not Gravitational Wave
16003.0,GRB 140320B: FTN optical afterglow candidate,2014-03-20 10:18:18,Not Gravitational Wave
16004.0,GRB 140320B: A long GRB detected by INTEGRAL,2014-03-20 10:20:11,Not Gravitational Wave
16005.0,GRB 140320B: ISON-NM optical observations,2014-03-20 11:15:24,Not Gravitational Wave
16006.0,GRB 140320B:  Xinglong TNT upper limit,2014-03-20 14:05:01,Not Gravitational Wave
16007.0,GRB 140320C: A long GRB detected by INTEGRAL,2014-03-20 14:48:47,Not Gravitational Wave
16008.0,GRB 140320C: FTN optical observations,2014-03-20 15:10:15,Not Gravitational Wave
16009.0,GRB 140320C: MASTER optical observations,2014-03-20 15:12:11,Not Gravitational Wave
16010.0,GRB 140320A: Swift-XRT detection of an afterglow candidate,2014-03-20 19:36:01,Not Gravitational Wave
16011.0,GRB 140320A: Enhanced Swift-XRT position,2014-03-20 20:29:53,Not Gravitational Wave
16012.0,GRB 140320C: Mondy optical observations,2014-03-20 20:31:29,Not Gravitational Wave
16013.0,GRB 140320B: Swift-XRT detection of the afterglow,2014-03-20 21:57:31,Not Gravitational Wave
16014.0,GRB 140320A: Fermi GBM detection,2014-03-20 22:12:14,Not Gravitational Wave
16015.0,GRB 140320C: Swift-XRT detection of the X-ray afterglow,2014-03-21 07:10:35,Not Gravitational Wave
16016.0,GRB 140320A: Confirmation of a fading X-ray afterglow,2014-03-21 10:08:11,Not Gravitational Wave
16017.0,GRB 140320C: Swift-XRT observations,2014-03-21 10:34:38,Not Gravitational Wave
16018.0,GRB 140320A: Swift/UVOT Upper Limits,2014-03-21 11:18:38,Not Gravitational Wave
16019.0,GRB 140320B: Swift/UVOT Upper Limits,2014-03-21 13:02:09,Not Gravitational Wave
16020.0,GRB 140320A: Swift-BAT refined analysis,2014-03-21 13:04:45,Not Gravitational Wave
16021.0,GRB 140320C: Swift/UVOT Upper Limits,2014-03-21 13:05:13,Not Gravitational Wave
16022.0,GRB 140320C: Mini-GWAC prompt observation,2014-03-21 14:03:44,Not Gravitational Wave
16023.0,IPN Triangulation of very intense GRB 140320D,2014-03-21 16:28:50,Not Gravitational Wave
16024.0,GRB 140320B: P60 detection of a very red afterglow,2014-03-21 16:39:00,Not Gravitational Wave
16025.0,Konus-Wind observation of GRB 140320D,2014-03-21 17:15:12,Not Gravitational Wave
16026.0,GRB 140320A: RATIR Optical and NIR Observations,2014-03-21 23:44:39,Not Gravitational Wave
16027.0,GRB 140323A: Swift detection of a burst,2014-03-23 10:40:32,Not Gravitational Wave
16028.0,GRB 140323A: Enhanced Swift-XRT position,2014-03-23 16:58:18,Not Gravitational Wave
16029.0,GRB 140323A: Swift-BAT refined analysis,2014-03-23 19:27:36,Not Gravitational Wave
16030.0,GRB 140323A: Swift/UVOT Upper Limits,2014-03-23 19:47:02,Not Gravitational Wave
16031.0,GRB 140323A: BOOTES-3 optical upper limit.,2014-03-23 20:00:23,Not Gravitational Wave
16032.0,GRB 140323A: Fermi GBM observation,2014-03-23 20:34:07,Not Gravitational Wave
16033.0,GRB 140323A: Swift-XRT refined Analysis,2014-03-24 01:40:05,Not Gravitational Wave
16034.0,GRB 140323A: Fermi-LAT detection,2014-03-24 09:54:39,Not Gravitational Wave
16035.0,Konus-Wind observation of GRB 140323A,2014-03-24 13:39:28,Not Gravitational Wave
16036.0,GRB 140320C: Mondy optical observations and afterglow confirmation,2014-03-25 12:03:24,Not Gravitational Wave
16037.0,GRB 140226A/iPTF14yb: Mondy optical observations,2014-03-25 15:11:32,Not Gravitational Wave
16038.0,Fermi Gamma-ray Burst Monitor trigger 417486540 / 140326020 is not a GRB,2014-03-26 16:21:35,Not Gravitational Wave
16039.0,GRB 140323A : Suzaku WAM observation of the prompt emission,2014-03-27 07:53:42,Not Gravitational Wave
16040.0,GRB 140320D: Suzaku WAM observation of the prompt emission,2014-03-29 03:42:36,Not Gravitational Wave
16041.0,Swift trigger 593744: detection of a flare from UV Cet,2014-03-29 18:54:29,Not Gravitational Wave
16042.0,GRB 140329A: Fermi GBM observation of a bright burst,2014-03-30 04:31:55,Not Gravitational Wave
16043.0,GRB 140320D: MASTER optical observations,2014-03-30 08:42:43,Not Gravitational Wave
16044.0,MAXI ID=745548350 is UV Ceti,2014-03-30 12:49:37,Gravitational Wave Counterpart
16045.0,IPN Triangulation of GRB 140329A,2014-03-30 16:09:37,Not Gravitational Wave
16046.0,Konus-Wind observation of GRB 140329A,2014-03-30 16:56:28,Not Gravitational Wave
16047.0,GRB 140329A: Fermi-LAT detection,2014-03-30 21:25:29,Not Gravitational Wave
16048.0,GRB 140330A: Fermi-LAT Detection,2014-03-31 04:05:34,Not Gravitational Wave
16049.0,GRB 140331A: Swift detection of a burst,2014-03-31 06:19:48,Not Gravitational Wave
16050.0,GRB 140331A: RATIR Optical and NIR Observations,2014-03-31 08:45:28,Not Gravitational Wave
16051.0,IPN triangulation of GRB 130330A,2014-03-31 10:23:19,Not Gravitational Wave
16052.0,GRB 140331A: Enhanced Swift-XRT position,2014-03-31 11:35:29,Not Gravitational Wave
16053.0,GRB 140331A: MITSuME Okayama upper limits,2014-03-31 15:22:50,Not Gravitational Wave
16054.0,GRB 140129A: Mondy optical observations,2014-03-31 16:05:39,Not Gravitational Wave
16055.0,GRB 140129B: AAO optical upper limit,2014-03-31 16:06:47,Not Gravitational Wave
16056.0,Konus-Wind observation of GRB 140330A,2014-03-31 16:16:25,Not Gravitational Wave
16057.0,GRB 140331A: Zadko observatory - Gingin optical observations,2014-03-31 17:22:24,Not Gravitational Wave
16058.0,GRB 140330A: intense and persistent gamma-ray emission detected by AGILE,2014-03-31 17:32:53,Not Gravitational Wave
16059.0,GRB 140323A: Zadko observatory - Gingin optical observations,2014-03-31 17:47:35,Not Gravitational Wave
16060.0,GRB 140302A: TAROT La Silla observatory optical observations,2014-03-31 18:10:50,Not Gravitational Wave
16061.0,GRB 140331A: Swift/UVOT Upper Limits,2014-03-31 18:41:14,Not Gravitational Wave
16062.0,Retraction of the Fermi/LAT high-energy counterpart for GRB 140330A,2014-03-31 19:47:21,Not Gravitational Wave
16063.0,GRB 140331A: Swift-BAT refined analysis,2014-03-31 21:40:07,Not Gravitational Wave
16064.0,GRB 140301A: Zadko observatory - Gingin optical observations,2014-03-31 22:30:21,Not Gravitational Wave
16065.0,GRB 140331A: Swift-XRT refined Analysis,2014-04-01 00:20:05,Not Gravitational Wave
16066.0,GRB 140330A: Fermi GBM observation,2014-04-01 03:24:44,Not Gravitational Wave
16067.0,GRB 140219A: Correction to GCN 15885 (Suzaku-WAM fluence),2014-04-01 12:03:07,Not Gravitational Wave
16068.0,Swift trigger 594286: Is likely a noise trigger,2014-04-01 18:52:38,Not Gravitational Wave
16069.0,GRB 140402A: Fermi-LAT detection of a burst,2014-04-02 07:45:08,Not Gravitational Wave
16070.0,GRB 140402A: Fermi GBM detection,2014-04-02 14:29:06,Not Gravitational Wave
16071.0,GRB 140402A: Marginal BAT detection,2014-04-02 14:44:10,Not Gravitational Wave
16072.0,GRB 140402A : Xinglong TNT upper limit,2014-04-02 18:10:55,Not Gravitational Wave
16073.0,GRB 140402A BAT refined analysis,2014-04-03 01:53:53,Not Gravitational Wave
16074.0,GRB 140402A: MASTER optical observations,2014-04-03 11:53:03,Not Gravitational Wave
16075.0,GRB 140402A: Swift-XRT observations,2014-04-03 16:28:34,Not Gravitational Wave
16076.0,GRB 140331A: Continued RATIR Optical and NIR Observations,2014-04-03 18:00:59,Not Gravitational Wave
16077.0,GRB 140402A: Swift/UVOT Upper Limits,2014-04-03 21:19:39,Not Gravitational Wave
16079.0,GRB 111225A: Archeological redshift of the Christmas Burst 2011 from GTC,2014-04-04 11:37:47,Not Gravitational Wave
16080.0,GRB 140402A: Deep limit on the optical afterglow from Magellan observations,2014-04-04 17:26:41,Not Gravitational Wave
16081.0,GRB 140406A: Fermi GBM observation,2014-04-06 14:14:15,Not Gravitational Wave
16082.0,GRB 140408A: Swift detection of a burst,2014-04-08 13:35:46,Not Gravitational Wave
16083.0,Swift Trigger 595162: a possible GRB,2014-04-08 17:57:13,Not Gravitational Wave
16084.0,GRB 140408A: Fermi GBM detection,2014-04-08 20:34:47,Not Gravitational Wave
16085.0,GRB 140408A: Enhanced Swift-XRT position,2014-04-08 23:33:12,Not Gravitational Wave
16086.0,GRB 140408A: MITSuME Okayama upper limits,2014-04-08 23:45:08,Not Gravitational Wave
16087.0,GRB 140408A: Swift-XRT refined Analysis,2014-04-09 04:36:03,Not Gravitational Wave
16088.0,GRB 140408A: Swift/UVOT Upper Limits,2014-04-09 07:42:56,Not Gravitational Wave
16089.0,GRB 140408A: GROND Detection of an Afterglow Candidate,2014-04-09 12:58:38,Not Gravitational Wave
16090.0,GRB 140408A: Swift-BAT refined analysis,2014-04-09 14:31:03,Not Gravitational Wave
16091.0,GRB 140408A: RATIR Optical Upper Limits,2014-04-09 23:48:05,Not Gravitational Wave
16092.0,Fermi418277210: iPTF optical observations,2014-04-10 02:32:55,Not Gravitational Wave
16093.0,GRB 140408A: MITSuME Akeno Optical observation,2014-04-10 05:21:39,Not Gravitational Wave
16094.0,Swift-BAT trigger 595162 is noise,2014-04-10 17:18:14,Not Gravitational Wave
16095.0,Swift Trigger 595345 is not an astrophysical source,2014-04-10 17:47:19,Not Gravitational Wave
16096.0,GRB 140408A: 1.5m OSN optical upper limit,2014-04-10 18:34:22,Not Gravitational Wave
16097.0,GRB 140412A: Swift detection of a burst,2014-04-12 22:33:10,Not Gravitational Wave
16098.0,Swift Trigger 595616: a possible GRB,2014-04-13 00:29:27,Not Gravitational Wave
16099.0,GRB 140413A: GROND afterglow candidate,2014-04-13 01:37:26,Not Gravitational Wave
16100.0,GRB 140412A: Enhanced Swift-XRT position,2014-04-13 04:13:35,Not Gravitational Wave
16101.0,GRB 140413A: Swift-XRT observations,2014-04-13 08:44:37,Not Gravitational Wave
16102.0,GRB 140413A: TAROT La Silla observatory optical observations,2014-04-13 10:43:21,Not Gravitational Wave
16103.0,GRB 140412A: Swift-BAT refined analysis,2014-04-13 14:22:16,Not Gravitational Wave
16104.0,GRB 140412A: Swift-XRT refined Analysis,2014-04-13 15:33:04,Not Gravitational Wave
16105.0,GRB 140413A: Swift-BAT refined analysis,2014-04-13 16:31:11,Not Gravitational Wave
16106.0,GRB 140413A: Swift-XRT refined Analysis,2014-04-14 11:39:30,Not Gravitational Wave
16107.0,Konus-Wind observation of GRB 140413A,2014-04-14 12:09:24,Not Gravitational Wave
16108.0,GRB 140412A: Swift/UVOT Upper Limits,2014-04-14 12:46:51,Not Gravitational Wave
16109.0,GRB 140413A: Swift/UVOT Observations of the Optical Afterglow,2014-04-14 12:50:51,Not Gravitational Wave
16110.0,GRB 140414A: Short burst found in ground analysis of BAT slew data,2014-04-14 15:38:15,Not Gravitational Wave
16111.0,GRB 140414A: Swift-BAT refined analysis,2014-04-14 20:13:34,Not Gravitational Wave
16112.0,GRB 140414A: TNG optical observations,2014-04-14 23:11:04,Not Gravitational Wave
16113.0,GRB 140414A: Swift-XRT observations,2014-04-15 15:45:46,Not Gravitational Wave
16114.0,GRB 140414A: Swift/UVOT Upper Limit,2014-04-15 21:52:27,Not Gravitational Wave
16115.0,GRB 140416A: Fermi GBM detection,2014-04-16 21:08:48,Not Gravitational Wave
16116.0,IPN Triangulation of GRB 140416A (long/very intense),2014-04-18 14:35:36,Not Gravitational Wave
16117.0,Konus-Wind observation of GRB 140416A,2014-04-18 14:46:57,Not Gravitational Wave
16118.0,GRB 140419A: Swift detection of a burst with optical afterglow,2014-04-19 04:21:34,Not Gravitational Wave
16119.0,GRB 140419A (Swift trigger 596426) : KAIT optical candidate,2014-04-19 04:29:15,Not Gravitational Wave
16120.0,GRB 140419A: ROTSE-III Detection of Optical Counterpart,2014-04-19 04:40:43,Not Gravitational Wave
16121.0,GRB 140419A: RATIR Optical and NIR Observations,2014-04-19 05:30:28,Not Gravitational Wave
16122.0,GRB 140419A: CARMA early 3mm detection,2014-04-19 07:07:57,Not Gravitational Wave
16123.0,GRB140419A: UVOT detects fading afterglow in white but not in u filter,2014-04-19 07:56:22,Not Gravitational Wave
16124.0,GRB 140419A: Enhanced Swift-XRT position,2014-04-19 11:56:14,Not Gravitational Wave
16125.0,GRB 140419A: Gemini-N redshift,2014-04-19 13:21:37,Not Gravitational Wave
16126.0,GRB 140419A: T24 optical observations,2014-04-19 13:23:00,Not Gravitational Wave
16127.0,GRB 140419A: Swift-BAT refined analysis,2014-04-19 15:19:34,Not Gravitational Wave
16128.0,GRB 140419A: Swift-XRT refined Analysis,2014-04-19 17:31:39,Not Gravitational Wave
16129.0,GRB 140419A: P60 Observations,2014-04-19 20:26:32,Not Gravitational Wave
16130.0,GRB 140419A: Swift UVOT refined analysis,2014-04-19 21:55:33,Not Gravitational Wave
16131.0,GRB 140419A: MITSuME Okayama Optical Observation,2014-04-20 07:34:30,Not Gravitational Wave
16132.0,GRB 140419A: MITSuME Ishigakijima Optical Observation,2014-04-20 10:22:25,Not Gravitational Wave
16133.0,"GRB 140419A, Optical Observations",2014-04-20 14:50:33,Not Gravitational Wave
16134.0,Konus-Wind observation of GRB 140419A,2014-04-20 15:07:10,Not Gravitational Wave
16135.0,Swift Trigger 596641 is not a GRB,2014-04-21 01:07:59,Not Gravitational Wave
16136.0,GRB 140419A: Continued RATIR Optical and NIR Observations,2014-04-21 01:18:52,Not Gravitational Wave
16137.0,GRB 140419A: KAIT Refined Analysis,2014-04-21 05:21:29,Not Gravitational Wave
16138.0,GRB140419A: NOT optical observations,2014-04-21 17:59:57,Not Gravitational Wave
16139.0,GRB 140419A: Continued RATIR Optical and NIR Observations,2014-04-21 19:19:13,Not Gravitational Wave
16140.0,GRB 140419A: Refined NOT photometry,2014-04-21 20:30:09,Not Gravitational Wave
16141.0,GRB 140419A: Mondy optical observations,2014-04-22 14:44:54,Not Gravitational Wave
16142.0,GRB 140423A: Swift detection of a burst,2014-04-23 08:44:16,Not Gravitational Wave
16143.0,GRB 140423A: optical afterglow  candidate,2014-04-23 09:32:14,Not Gravitational Wave
16144.0,GRB 140423A optical observations with pODI/WIYN at KPNO,2014-04-23 09:49:53,Not Gravitational Wave
16145.0,GRB 140423A: ROTSE-III Detection of Optical Counterpart,2014-04-23 10:01:48,Not Gravitational Wave
16146.0,GRB 140423A: Swift-XRT observations,2014-04-23 10:13:31,Not Gravitational Wave
16147.0,GRB 140423A:  Swift/UVOT detection of a possible counterpart,2014-04-23 10:49:48,Not Gravitational Wave
16148.0,GRB 140423A:  ISON-MN early photometry and correction to the GCN circ. 16143,2014-04-23 11:01:48,Not Gravitational Wave
16149.0,"GRB 140419A, LOAO R-band observations",2014-04-23 12:04:51,Not Gravitational Wave
16150.0,GRB 140423A: Gemini-N redshift,2014-04-23 12:14:10,Not Gravitational Wave
